# year	AAA	AA	A	BBB	BB	B	CCC	Default	
150	0.00310851	0.0027587	0.00242301	0.00199898	0.00138613	0.000826678	0.000483181	0	
151	0.00307198	0.00272616	0.00239437	0.00197533	0.00136971	0.000816878	0.000477456	0	
152	0.00303586	0.00269399	0.00236607	0.00195195	0.00135349	0.000807195	0.000471799	0	
153	0.00300016	0.0026622	0.0023381	0.00192886	0.00133746	0.000797629	0.00046621	0	
154	0.00296487	0.00263078	0.00231046	0.00190603	0.00132162	0.000788177	0.000460688	0	
155	0.00292998	0.00259973	0.00228315	0.00188348	0.00130597	0.000778839	0.000455232	0	
156	0.0028955	0.00256904	0.00225616	0.0018612	0.00129051	0.000769612	0.000449841	0	
157	0.00286141	0.00253871	0.00222949	0.00183918	0.00127523	0.000760496	0.000444515	0	
158	0.00282771	0.00250874	0.00220314	0.00181742	0.00126014	0.000751488	0.000439252	0	
159	0.00279441	0.00247912	0.00217709	0.00179592	0.00124522	0.000742589	0.000434052	0	
160	0.00276149	0.00244984	0.00215136	0.00177468	0.00123048	0.000733795	0.000428913	0	
161	0.00272895	0.00242091	0.00212593	0.00175369	0.00121592	0.000725107	0.000423836	0	
162	0.00269679	0.00239232	0.0021008	0.00173294	0.00120153	0.000716522	0.00041882	0	
163	0.002665	0.00236407	0.00207596	0.00171245	0.00118731	0.000708039	0.000413863	0	
164	0.00263358	0.00233615	0.00205142	0.00169219	0.00117326	0.000699658	0.000408965	0	
165	0.00260253	0.00230855	0.00202717	0.00167218	0.00115938	0.000691376	0.000404125	0	
166	0.00257184	0.00228129	0.00200321	0.0016524	0.00114566	0.000683193	0.000399343	0	
167	0.00254151	0.00225434	0.00197953	0.00163286	0.0011321	0.000675107	0.000394618	0	
168	0.00251153	0.00222771	0.00195613	0.00161355	0.00111871	0.000667118	0.000389949	0	
169	0.0024819	0.00220139	0.001933	0.00159446	0.00110548	0.000659223	0.000385335	0	
170	0.00245262	0.00217538	0.00191015	0.00157561	0.0010924	0.000651423	0.000380776	0	
171	0.00242368	0.00214968	0.00188757	0.00155698	0.00107948	0.000643715	0.000376271	0	
172	0.00239507	0.00212428	0.00186526	0.00153856	0.00106671	0.000636099	0.00037182	0	
173	0.00236681	0.00209918	0.00184321	0.00152037	0.00105409	0.000628573	0.000367422	0	
174	0.00233887	0.00207438	0.00182142	0.00150239	0.00104162	0.000621136	0.000363075	0	
175	0.00231126	0.00204987	0.00179988	0.00148462	0.0010293	0.000613788	0.000358781	0	
176	0.00228397	0.00202564	0.00177861	0.00146707	0.00101713	0.000606527	0.000354537	0	
177	0.00225701	0.00200171	0.00175758	0.00144972	0.0010051	0.000599352	0.000350343	0	
178	0.00223036	0.00197805	0.0017368	0.00143258	0.000993209	0.000592262	0.0003462	0	
179	0.00220402	0.00195468	0.00171627	0.00141564	0.000981462	0.000585257	0.000342105	0	
180	0.00217799	0.00193158	0.00169598	0.0013989	0.000969855	0.000578334	0.000338059	0	
181	0.00215227	0.00190875	0.00167593	0.00138236	0.000958385	0.000571493	0.000334061	0	
182	0.00212685	0.00188619	0.00165612	0.00136601	0.000947051	0.000564734	0.00033011	0	
183	0.00210173	0.0018639	0.00163654	0.00134986	0.000935851	0.000558055	0.000326206	0	
184	0.00207691	0.00184187	0.00161719	0.0013339	0.000924784	0.000551455	0.000322348	0	
185	0.00205238	0.0018201	0.00159807	0.00131813	0.000913848	0.000544933	0.000318536	0	
186	0.00202813	0.00179859	0.00157918	0.00130254	0.000903042	0.000538488	0.000314769	0	
187	0.00200417	0.00177733	0.00156051	0.00128714	0.000892363	0.00053212	0.000311047	0	
